image_path,xmin,ymin,xmax,ymax,mzl_label,segm_idx,tablet_CDLI,view_desc
P337163_49_768_512.jpg,80.0,112.0,152.0,153.0,89.0,49,P337163,Obv
P337163_49_768_512.jpg,134.0,111.0,200.0,147.0,464.0,49,P337163,Obv
P337163_49_768_512.jpg,356.0,171.0,432.0,210.0,184.0,49,P337163,Obv
P337163_49_768_512.jpg,327.0,406.0,382.0,447.0,223.0,49,P337163,Obv
P337163_49_768_512.jpg,323.0,356.0,401.0,401.0,262.0,49,P337163,Obv
P337163_49_768_512.jpg,231.0,213.0,281.0,259.0,89.0,49,P337163,Obv
P337163_49_768_512.jpg,111.0,0.0,163.0,34.0,258.0,49,P337163,Obv
P337163_49_768_512.jpg,279.0,90.0,364.0,132.0,644.0,49,P337163,Obv
P337163_49_768_512.jpg,321.0,322.0,405.0,365.0,889.0,49,P337163,Obv
P337163_49_768_512.jpg,36.0,37.0,86.0,85.0,10.0,49,P337163,Obv
P337163_49_768_512.jpg,23.0,74.0,72.0,127.0,486.0,49,P337163,Obv
P337163_49_768_512.jpg,142.0,70.0,178.0,114.0,839.0,49,P337163,Obv
P337163_49_768_512.jpg,423.0,43.0,448.0,82.0,1.0,49,P337163,Obv
P337163_49_768_512.jpg,163.0,144.0,201.0,194.0,859.0,49,P337163,Obv
P337163_49_768_512.jpg,476.0,152.0,512.0,199.0,89.0,49,P337163,Obv
P337163_49_768_512.jpg,191.0,210.0,239.0,266.0,118.0,49,P337163,Obv
P337163_49_768_512.jpg,267.0,411.0,301.0,454.0,839.0,49,P337163,Obv
P337163_49_768_512.jpg,346.0,444.0,385.0,484.0,869.0,49,P337163,Obv
P337163_49_768_768.jpg,40.0,410.0,75.0,457.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,265.0,109.0,303.0,154.0,859.0,49,P337163,Obv
P337163_49_768_768.jpg,117.0,114.0,171.0,171.0,110.0,49,P337163,Obv
P337163_49_768_768.jpg,20.0,443.0,66.0,491.0,110.0,49,P337163,Obv
P337163_49_768_768.jpg,0.0,177.0,54.0,216.0,248.0,49,P337163,Obv
P337163_49_768_768.jpg,101.0,82.0,195.0,123.0,111.0,49,P337163,Obv
P337163_49_768_768.jpg,196.0,317.0,235.0,358.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,33.0,365.0,67.0,411.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,199.0,282.0,249.0,321.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,191.0,396.0,223.0,443.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,59.0,484.0,108.0,512.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,84.0,125.0,119.0,170.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,236.0,196.0,268.0,241.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,229.0,112.0,271.0,156.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,79.0,51.0,123.0,92.0,552.0,49,P337163,Obv
P337163_49_768_768.jpg,189.0,42.0,225.0,82.0,724.0,49,P337163,Obv
P337163_49_768_768.jpg,13.0,249.0,66.0,293.0,127.0,49,P337163,Obv
P337163_49_768_768.jpg,77.0,1.0,124.0,50.0,358.0,49,P337163,Obv
P337163_49_768_768.jpg,55.0,250.0,121.0,295.0,85.0,49,P337163,Obv
P337163_49_768_768.jpg,124.0,7.0,180.0,50.0,14.0,49,P337163,Obv
P337163_49_768_768.jpg,169.0,161.0,228.0,203.0,118.0,49,P337163,Obv
P337163_49_768_768.jpg,67.0,209.0,133.0,255.0,118.0,49,P337163,Obv
P337163_49_768_768.jpg,221.0,42.0,271.0,81.0,10.0,49,P337163,Obv
P337163_49_768_768.jpg,121.0,242.0,178.0,290.0,636.0,49,P337163,Obv
P337163_49_768_768.jpg,185.0,75.0,237.0,121.0,596.0,49,P337163,Obv
P337163_49_768_768.jpg,232.0,309.0,277.0,355.0,589.0,49,P337163,Obv
P337163_49_768_768.jpg,11.0,50.0,86.0,96.0,326.0,49,P337163,Obv
P337163_49_768_768.jpg,252.0,278.0,315.0,323.0,753.0,49,P337163,Obv
P337163_49_768_768.jpg,243.0,198.0,269.0,244.0,859.0,49,P337163,Obv
P337163_49_768_768.jpg,221.0,244.0,246.0,286.0,754.0,49,P337163,Obv
P337163_49_768_768.jpg,46.0,173.0,110.0,213.0,570.0,49,P337163,Obv
P337163_49_768_768.jpg,164.0,119.0,243.0,161.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,121.0,401.0,194.0,442.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,0.0,134.0,92.0,177.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,0.0,296.0,94.0,337.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,110.0,46.0,171.0,85.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,12.0,215.0,75.0,255.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,215.0,389.0,275.0,438.0,561.0,49,P337163,Obv
P337163_49_768_768.jpg,190.0,353.0,268.0,395.0,561.0,49,P337163,Obv
P337163_49_768_768.jpg,213.0,0.0,262.0,41.0,561.0,49,P337163,Obv
P337163_49_768_768.jpg,175.0,240.0,225.0,288.0,561.0,49,P337163,Obv
P337163_49_768_768.jpg,237.0,77.0,299.0,114.0,561.0,49,P337163,Obv
P337163_49_768_768.jpg,32.0,14.0,81.0,51.0,736.0,49,P337163,Obv
P337163_49_768_768.jpg,132.0,439.0,184.0,479.0,252.0,49,P337163,Obv
P337163_49_768_768.jpg,63.0,441.0,98.0,488.0,578.0,49,P337163,Obv
P337163_49_768_768.jpg,144.0,351.0,197.0,397.0,580.0,49,P337163,Obv
P337163_49_768_768.jpg,116.0,202.0,186.0,252.0,889.0,49,P337163,Obv
P337163_49_768_768.jpg,174.0,4.0,218.0,48.0,89.0,49,P337163,Obv
P337163_49_768_768.jpg,141.0,316.0,201.0,360.0,99.0,49,P337163,Obv
P337163_49_768_768.jpg,174.0,435.0,263.0,478.0,86.0,49,P337163,Obv
P337163_49_768_768.jpg,92.0,289.0,193.0,328.0,89.0,49,P337163,Obv
P337163_49_768_768.jpg,179.0,199.0,250.0,241.0,86.0,49,P337163,Obv
P337163_49_768_768.jpg,100.0,171.0,176.0,210.0,184.0,49,P337163,Obv
P337163_49_768_768.jpg,71.0,406.0,126.0,447.0,223.0,49,P337163,Obv
P337163_49_768_768.jpg,67.0,356.0,145.0,401.0,262.0,49,P337163,Obv
P337163_49_768_768.jpg,23.0,90.0,108.0,132.0,644.0,49,P337163,Obv
P337163_49_768_768.jpg,65.0,322.0,149.0,365.0,889.0,49,P337163,Obv
P337163_49_768_768.jpg,257.0,148.0,310.0,191.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,258.0,0.0,305.0,44.0,24.0,49,P337163,Obv
P337163_49_768_768.jpg,167.0,43.0,192.0,82.0,1.0,49,P337163,Obv
P337163_49_768_768.jpg,220.0,152.0,266.0,199.0,89.0,49,P337163,Obv
P337163_49_768_768.jpg,261.0,189.0,313.0,232.0,9.0,49,P337163,Obv
P337163_49_768_768.jpg,239.0,229.0,303.0,286.0,31.0,49,P337163,Obv
P337163_49_768_768.jpg,11.0,411.0,45.0,454.0,839.0,49,P337163,Obv
P337163_49_768_768.jpg,90.0,444.0,129.0,484.0,869.0,49,P337163,Obv
P337163_49_768_1024.jpg,9.0,109.0,47.0,154.0,859.0,49,P337163,Obv
P337163_49_768_1024.jpg,0.0,278.0,59.0,323.0,753.0,49,P337163,Obv
P337163_49_768_1024.jpg,1.0,148.0,54.0,191.0,24.0,49,P337163,Obv
P337163_49_768_1024.jpg,2.0,0.0,49.0,44.0,24.0,49,P337163,Obv
P337163_49_768_1024.jpg,5.0,189.0,57.0,232.0,9.0,49,P337163,Obv
P337163_49_768_1024.jpg,0.0,229.0,47.0,286.0,31.0,49,P337163,Obv
P337163_49_1024_0.jpg,,,,,,49,P337163,Obv
P337163_49_1024_256.jpg,465.0,151.0,512.0,197.0,358.0,49,P337163,Obv
P337163_49_1024_256.jpg,421.0,156.0,478.0,200.0,248.0,49,P337163,Obv
P337163_49_1024_256.jpg,427.0,118.0,485.0,159.0,808.0,49,P337163,Obv
P337163_49_1024_256.jpg,465.0,199.0,507.0,243.0,736.0,49,P337163,Obv
P337163_49_1024_512.jpg,296.0,154.0,331.0,201.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,276.0,187.0,322.0,235.0,110.0,49,P337163,Obv
P337163_49_1024_512.jpg,452.0,61.0,491.0,102.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,289.0,109.0,323.0,155.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,455.0,26.0,505.0,65.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,447.0,140.0,479.0,187.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,244.0,192.0,278.0,234.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,315.0,228.0,364.0,268.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,225.0,113.0,292.0,155.0,552.0,49,P337163,Obv
P337163_49_1024_512.jpg,269.0,0.0,322.0,37.0,127.0,49,P337163,Obv
P337163_49_1024_512.jpg,209.0,151.0,261.0,197.0,358.0,49,P337163,Obv
P337163_49_1024_512.jpg,222.0,68.0,303.0,116.0,358.0,49,P337163,Obv
P337163_49_1024_512.jpg,311.0,0.0,377.0,39.0,85.0,49,P337163,Obv
P337163_49_1024_512.jpg,165.0,156.0,222.0,200.0,248.0,49,P337163,Obv
P337163_49_1024_512.jpg,377.0,0.0,434.0,34.0,636.0,49,P337163,Obv
P337163_49_1024_512.jpg,171.0,118.0,229.0,159.0,808.0,49,P337163,Obv
P337163_49_1024_512.jpg,477.0,0.0,502.0,30.0,754.0,49,P337163,Obv
P337163_49_1024_512.jpg,377.0,145.0,450.0,186.0,24.0,49,P337163,Obv
P337163_49_1024_512.jpg,237.0,40.0,350.0,81.0,24.0,49,P337163,Obv
P337163_49_1024_512.jpg,369.0,229.0,404.0,268.0,859.0,49,P337163,Obv
P337163_49_1024_512.jpg,446.0,97.0,512.0,139.0,561.0,49,P337163,Obv
P337163_49_1024_512.jpg,209.0,199.0,251.0,243.0,736.0,49,P337163,Obv
P337163_49_1024_512.jpg,388.0,183.0,440.0,223.0,252.0,49,P337163,Obv
P337163_49_1024_512.jpg,270.0,231.0,324.0,271.0,380.0,49,P337163,Obv
P337163_49_1024_512.jpg,319.0,185.0,354.0,232.0,578.0,49,P337163,Obv
P337163_49_1024_512.jpg,400.0,95.0,453.0,141.0,580.0,49,P337163,Obv
P337163_49_1024_512.jpg,397.0,60.0,457.0,104.0,99.0,49,P337163,Obv
P337163_49_1024_512.jpg,430.0,179.0,512.0,222.0,86.0,49,P337163,Obv
P337163_49_1024_512.jpg,348.0,33.0,449.0,72.0,89.0,49,P337163,Obv
P337163_49_1024_512.jpg,327.0,150.0,382.0,191.0,223.0,49,P337163,Obv
P337163_49_1024_512.jpg,323.0,100.0,401.0,145.0,262.0,49,P337163,Obv
P337163_49_1024_512.jpg,321.0,66.0,405.0,109.0,889.0,49,P337163,Obv
P337163_49_1024_512.jpg,267.0,155.0,301.0,198.0,839.0,49,P337163,Obv
P337163_49_1024_512.jpg,346.0,188.0,385.0,228.0,869.0,49,P337163,Obv
P337163_49_1024_768.jpg,40.0,154.0,75.0,201.0,839.0,49,P337163,Obv
P337163_49_1024_768.jpg,20.0,187.0,66.0,235.0,110.0,49,P337163,Obv
P337163_49_1024_768.jpg,196.0,61.0,235.0,102.0,839.0,49,P337163,Obv
P337163_49_1024_768.jpg,33.0,109.0,67.0,155.0,839.0,49,P337163,Obv
P337163_49_1024_768.jpg,199.0,26.0,249.0,65.0,839.0,49,P337163,Obv
P337163_49_1024_768.jpg,191.0,140.0,223.0,187.0,839.0,49,P337163,Obv
P337163_49_1024_768.jpg,59.0,228.0,108.0,268.0,839.0,49,P337163,Obv
P337163_49_1024_768.jpg,13.0,0.0,66.0,37.0,127.0,49,P337163,Obv
P337163_49_1024_768.jpg,55.0,0.0,121.0,39.0,85.0,49,P337163,Obv
P337163_49_1024_768.jpg,121.0,0.0,178.0,34.0,636.0,49,P337163,Obv
P337163_49_1024_768.jpg,232.0,53.0,277.0,99.0,589.0,49,P337163,Obv
P337163_49_1024_768.jpg,252.0,22.0,315.0,67.0,753.0,49,P337163,Obv
P337163_49_1024_768.jpg,221.0,0.0,246.0,30.0,754.0,49,P337163,Obv
P337163_49_1024_768.jpg,121.0,145.0,194.0,186.0,24.0,49,P337163,Obv
P337163_49_1024_768.jpg,0.0,40.0,94.0,81.0,24.0,49,P337163,Obv
P337163_49_1024_768.jpg,113.0,229.0,148.0,268.0,859.0,49,P337163,Obv
P337163_49_1024_768.jpg,215.0,133.0,275.0,182.0,561.0,49,P337163,Obv
P337163_49_1024_768.jpg,190.0,97.0,268.0,139.0,561.0,49,P337163,Obv
P337163_49_1024_768.jpg,132.0,183.0,184.0,223.0,252.0,49,P337163,Obv
P337163_49_1024_768.jpg,14.0,231.0,68.0,271.0,380.0,49,P337163,Obv
P337163_49_1024_768.jpg,63.0,185.0,98.0,232.0,578.0,49,P337163,Obv
P337163_49_1024_768.jpg,144.0,95.0,197.0,141.0,580.0,49,P337163,Obv
P337163_49_1024_768.jpg,141.0,60.0,201.0,104.0,99.0,49,P337163,Obv
P337163_49_1024_768.jpg,174.0,179.0,263.0,222.0,86.0,49,P337163,Obv
P337163_49_1024_768.jpg,92.0,33.0,193.0,72.0,89.0,49,P337163,Obv
P337163_49_1024_768.jpg,71.0,150.0,126.0,191.0,223.0,49,P337163,Obv
P337163_49_1024_768.jpg,67.0,100.0,145.0,145.0,262.0,49,P337163,Obv
P337163_49_1024_768.jpg,65.0,66.0,149.0,109.0,889.0,49,P337163,Obv
P337163_49_1024_768.jpg,11.0,155.0,45.0,198.0,839.0,49,P337163,Obv
P337163_49_1024_768.jpg,90.0,188.0,129.0,228.0,869.0,49,P337163,Obv
P337163_49_1024_1024.jpg,0.0,22.0,59.0,67.0,753.0,49,P337163,Obv
P337163_52_0_0.jpg,,,,,,52,P337163,Rev
P337163_52_0_256.jpg,,,,,,52,P337163,Rev
P337163_52_0_512.jpg,,,,,,52,P337163,Rev
P337163_52_0_768.jpg,,,,,,52,P337163,Rev
P337163_52_0_1024.jpg,,,,,,52,P337163,Rev
P337163_52_256_0.jpg,,,,,,52,P337163,Rev
P337163_52_256_256.jpg,272.0,323.0,335.0,374.0,10.0,52,P337163,Rev
P337163_52_256_256.jpg,327.0,315.0,371.0,367.0,632.0,52,P337163,Rev
P337163_52_256_256.jpg,303.0,364.0,385.0,421.0,5.0,52,P337163,Rev
P337163_52_256_256.jpg,363.0,351.0,419.0,411.0,672.0,52,P337163,Rev
P337163_52_256_256.jpg,412.0,358.0,512.0,418.0,561.0,52,P337163,Rev
P337163_52_256_512.jpg,16.0,323.0,79.0,374.0,10.0,52,P337163,Rev
P337163_52_256_512.jpg,71.0,315.0,115.0,367.0,632.0,52,P337163,Rev
P337163_52_256_512.jpg,268.0,306.0,318.0,360.0,596.0,52,P337163,Rev
P337163_52_256_512.jpg,311.0,296.0,359.0,351.0,567.0,52,P337163,Rev
P337163_52_256_512.jpg,356.0,300.0,381.0,349.0,825.0,52,P337163,Rev
P337163_52_256_512.jpg,376.0,299.0,435.0,348.0,754.0,52,P337163,Rev
P337163_52_256_512.jpg,47.0,364.0,129.0,421.0,5.0,52,P337163,Rev
P337163_52_256_512.jpg,107.0,351.0,163.0,411.0,672.0,52,P337163,Rev
P337163_52_256_512.jpg,156.0,358.0,264.0,418.0,561.0,52,P337163,Rev
P337163_52_256_512.jpg,258.0,347.0,306.0,413.0,839.0,52,P337163,Rev
P337163_52_256_512.jpg,372.0,442.0,431.0,498.0,839.0,52,P337163,Rev
P337163_52_256_768.jpg,12.0,306.0,62.0,360.0,596.0,52,P337163,Rev
P337163_52_256_768.jpg,55.0,296.0,103.0,351.0,567.0,52,P337163,Rev
P337163_52_256_768.jpg,100.0,300.0,125.0,349.0,825.0,52,P337163,Rev
P337163_52_256_768.jpg,120.0,299.0,179.0,348.0,754.0,52,P337163,Rev
P337163_52_256_768.jpg,2.0,347.0,50.0,413.0,839.0,52,P337163,Rev
P337163_52_256_768.jpg,116.0,442.0,175.0,498.0,839.0,52,P337163,Rev
P337163_52_256_768.jpg,185.0,434.0,291.0,496.0,644.0,52,P337163,Rev
P337163_52_256_1024.jpg,,,,,,52,P337163,Rev
P337163_52_512_0.jpg,448.0,210.0,512.0,282.0,566.0,52,P337163,Rev
P337163_52_512_256.jpg,272.0,67.0,335.0,118.0,10.0,52,P337163,Rev
P337163_52_512_256.jpg,327.0,59.0,371.0,111.0,632.0,52,P337163,Rev
P337163_52_512_256.jpg,303.0,108.0,385.0,165.0,5.0,52,P337163,Rev
P337163_52_512_256.jpg,363.0,95.0,419.0,155.0,672.0,52,P337163,Rev
P337163_52_512_256.jpg,412.0,102.0,512.0,162.0,561.0,52,P337163,Rev
P337163_52_512_256.jpg,192.0,210.0,258.0,282.0,566.0,52,P337163,Rev
P337163_52_512_256.jpg,359.0,348.0,463.0,405.0,514.0,52,P337163,Rev
P337163_52_512_256.jpg,471.0,338.0,512.0,398.0,859.0,52,P337163,Rev
P337163_52_512_512.jpg,16.0,67.0,79.0,118.0,10.0,52,P337163,Rev
P337163_52_512_512.jpg,71.0,59.0,115.0,111.0,632.0,52,P337163,Rev
P337163_52_512_512.jpg,268.0,50.0,318.0,104.0,596.0,52,P337163,Rev
P337163_52_512_512.jpg,311.0,40.0,359.0,95.0,567.0,52,P337163,Rev
P337163_52_512_512.jpg,356.0,44.0,381.0,93.0,825.0,52,P337163,Rev
P337163_52_512_512.jpg,376.0,43.0,435.0,92.0,754.0,52,P337163,Rev
P337163_52_512_512.jpg,47.0,108.0,129.0,165.0,5.0,52,P337163,Rev
P337163_52_512_512.jpg,107.0,95.0,163.0,155.0,672.0,52,P337163,Rev
P337163_52_512_512.jpg,156.0,102.0,264.0,162.0,561.0,52,P337163,Rev
P337163_52_512_512.jpg,258.0,91.0,306.0,157.0,839.0,52,P337163,Rev
P337163_52_512_512.jpg,372.0,186.0,431.0,242.0,839.0,52,P337163,Rev
P337163_52_512_512.jpg,308.0,290.0,372.0,346.0,98.0,52,P337163,Rev
P337163_52_512_512.jpg,362.0,308.0,394.0,346.0,748.0,52,P337163,Rev
P337163_52_512_512.jpg,387.0,300.0,461.0,344.0,164.0,52,P337163,Rev
P337163_52_512_512.jpg,451.0,287.0,499.0,341.0,578.0,52,P337163,Rev
P337163_52_512_512.jpg,103.0,348.0,207.0,405.0,514.0,52,P337163,Rev
P337163_52_512_512.jpg,215.0,338.0,267.0,398.0,859.0,52,P337163,Rev
P337163_52_512_512.jpg,271.0,344.0,320.0,392.0,578.0,52,P337163,Rev
P337163_52_512_512.jpg,351.0,340.0,448.0,389.0,695.0,52,P337163,Rev
P337163_52_512_768.jpg,12.0,50.0,62.0,104.0,596.0,52,P337163,Rev
P337163_52_512_768.jpg,55.0,40.0,103.0,95.0,567.0,52,P337163,Rev
P337163_52_512_768.jpg,100.0,44.0,125.0,93.0,825.0,52,P337163,Rev
P337163_52_512_768.jpg,120.0,43.0,179.0,92.0,754.0,52,P337163,Rev
P337163_52_512_768.jpg,2.0,91.0,50.0,157.0,839.0,52,P337163,Rev
P337163_52_512_768.jpg,116.0,186.0,175.0,242.0,839.0,52,P337163,Rev
P337163_52_512_768.jpg,185.0,178.0,291.0,240.0,644.0,52,P337163,Rev
P337163_52_512_768.jpg,52.0,290.0,116.0,346.0,98.0,52,P337163,Rev
P337163_52_512_768.jpg,106.0,308.0,138.0,346.0,748.0,52,P337163,Rev
P337163_52_512_768.jpg,131.0,300.0,205.0,344.0,164.0,52,P337163,Rev
P337163_52_512_768.jpg,195.0,287.0,243.0,341.0,578.0,52,P337163,Rev
P337163_52_512_768.jpg,238.0,274.0,273.0,330.0,661.0,52,P337163,Rev
P337163_52_512_768.jpg,259.0,278.0,302.0,336.0,839.0,52,P337163,Rev
P337163_52_512_768.jpg,15.0,344.0,64.0,392.0,578.0,52,P337163,Rev
P337163_52_512_768.jpg,95.0,340.0,192.0,389.0,695.0,52,P337163,Rev
P337163_52_512_768.jpg,223.0,329.0,298.0,378.0,142.0,52,P337163,Rev
P337163_52_512_1024.jpg,3.0,278.0,46.0,336.0,839.0,52,P337163,Rev
P337163_52_768_0.jpg,,,,,,52,P337163,Rev
P337163_52_768_256.jpg,359.0,92.0,463.0,149.0,514.0,52,P337163,Rev
P337163_52_768_256.jpg,471.0,82.0,512.0,142.0,859.0,52,P337163,Rev
P337163_52_768_512.jpg,308.0,34.0,372.0,90.0,98.0,52,P337163,Rev
P337163_52_768_512.jpg,362.0,52.0,394.0,90.0,748.0,52,P337163,Rev
P337163_52_768_512.jpg,387.0,44.0,461.0,88.0,164.0,52,P337163,Rev
P337163_52_768_512.jpg,451.0,31.0,499.0,85.0,578.0,52,P337163,Rev
P337163_52_768_512.jpg,103.0,92.0,207.0,149.0,514.0,52,P337163,Rev
P337163_52_768_512.jpg,215.0,82.0,267.0,142.0,859.0,52,P337163,Rev
P337163_52_768_512.jpg,271.0,88.0,320.0,136.0,578.0,52,P337163,Rev
P337163_52_768_512.jpg,351.0,84.0,448.0,133.0,695.0,52,P337163,Rev
P337163_52_768_768.jpg,52.0,34.0,116.0,90.0,98.0,52,P337163,Rev
P337163_52_768_768.jpg,106.0,52.0,138.0,90.0,748.0,52,P337163,Rev
P337163_52_768_768.jpg,131.0,44.0,205.0,88.0,164.0,52,P337163,Rev
P337163_52_768_768.jpg,195.0,31.0,243.0,85.0,578.0,52,P337163,Rev
P337163_52_768_768.jpg,238.0,18.0,273.0,74.0,661.0,52,P337163,Rev
P337163_52_768_768.jpg,259.0,22.0,302.0,80.0,839.0,52,P337163,Rev
P337163_52_768_768.jpg,15.0,88.0,64.0,136.0,578.0,52,P337163,Rev
P337163_52_768_768.jpg,95.0,84.0,192.0,133.0,695.0,52,P337163,Rev
P337163_52_768_768.jpg,223.0,73.0,298.0,122.0,142.0,52,P337163,Rev
P337163_52_768_1024.jpg,3.0,22.0,46.0,80.0,839.0,52,P337163,Rev
P337163_52_1024_256.jpg,,,,,,52,P337163,Rev
P337163_52_1024_512.jpg,,,,,,52,P337163,Rev
P337163_52_1024_768.jpg,,,,,,52,P337163,Rev
P337163_52_1024_1024.jpg,,,,,,52,P337163,Rev
P333952_7_0_0.jpg,,,,,,7,P333952,Obv
P333952_7_0_256.jpg,435.0,365.0,491.0,417.0,380.0,7,P333952,Obv
P333952_7_0_256.jpg,359.0,447.0,427.0,495.0,496.0,7,P333952,Obv
P333952_7_0_256.jpg,427.0,429.0,511.0,487.0,380.0,7,P333952,Obv
P333952_7_0_256.jpg,455.0,395.0,509.0,439.0,578.0,7,P333952,Obv
P333952_7_0_256.jpg,349.0,412.0,431.0,453.0,262.0,7,P333952,Obv
P333952_7_0_512.jpg,179.0,365.0,235.0,417.0,380.0,7,P333952,Obv
P333952_7_0_512.jpg,219.0,361.0,287.0,421.0,589.0,7,P333952,Obv
P333952_7_0_512.jpg,103.0,447.0,171.0,495.0,496.0,7,P333952,Obv
P333952_7_0_512.jpg,171.0,429.0,255.0,487.0,380.0,7,P333952,Obv
P333952_7_0_512.jpg,199.0,395.0,253.0,439.0,578.0,7,P333952,Obv
P333952_7_0_512.jpg,294.0,294.0,348.0,335.0,89.0,7,P333952,Obv
P333952_7_0_512.jpg,350.0,296.0,412.0,340.0,1.0,7,P333952,Obv
P333952_7_0_512.jpg,403.0,289.0,447.0,337.0,753.0,7,P333952,Obv
P333952_7_0_512.jpg,446.0,287.0,489.0,329.0,24.0,7,P333952,Obv
P333952_7_0_512.jpg,293.0,338.0,342.0,375.0,1.0,7,P333952,Obv
P333952_7_0_512.jpg,337.0,340.0,391.0,383.0,181.0,7,P333952,Obv
P333952_7_0_512.jpg,388.0,331.0,456.0,372.0,491.0,7,P333952,Obv
P333952_7_0_512.jpg,449.0,321.0,498.0,361.0,511.0,7,P333952,Obv
P333952_7_0_512.jpg,297.0,378.0,385.0,405.0,1.0,7,P333952,Obv
P333952_7_0_512.jpg,378.0,364.0,441.0,407.0,552.0,7,P333952,Obv
P333952_7_0_512.jpg,453.0,357.0,512.0,399.0,561.0,7,P333952,Obv
P333952_7_0_512.jpg,291.0,402.0,353.0,451.0,110.0,7,P333952,Obv
P333952_7_0_512.jpg,343.0,400.0,410.0,455.0,590.0,7,P333952,Obv
P333952_7_0_512.jpg,406.0,401.0,496.0,442.0,726.0,7,P333952,Obv
P333952_7_0_512.jpg,288.0,448.0,350.0,494.0,498.0,7,P333952,Obv
P333952_7_0_512.jpg,346.0,445.0,414.0,488.0,561.0,7,P333952,Obv
P333952_7_0_512.jpg,403.0,438.0,455.0,482.0,380.0,7,P333952,Obv
P333952_7_0_512.jpg,374.0,482.0,439.0,512.0,737.0,7,P333952,Obv
P333952_7_0_512.jpg,421.0,473.0,507.0,512.0,348.0,7,P333952,Obv
P333952_7_0_512.jpg,93.0,412.0,175.0,453.0,262.0,7,P333952,Obv
P333952_7_0_512.jpg,367.0,250.0,441.0,291.0,635.0,7,P333952,Obv
P333952_7_0_768.jpg,38.0,294.0,92.0,335.0,89.0,7,P333952,Obv
P333952_7_0_768.jpg,94.0,296.0,156.0,340.0,1.0,7,P333952,Obv
P333952_7_0_768.jpg,147.0,289.0,191.0,337.0,753.0,7,P333952,Obv
P333952_7_0_768.jpg,190.0,287.0,233.0,329.0,24.0,7,P333952,Obv
P333952_7_0_768.jpg,37.0,338.0,86.0,375.0,1.0,7,P333952,Obv
P333952_7_0_768.jpg,81.0,340.0,135.0,383.0,181.0,7,P333952,Obv
P333952_7_0_768.jpg,132.0,331.0,200.0,372.0,491.0,7,P333952,Obv
P333952_7_0_768.jpg,193.0,321.0,242.0,361.0,511.0,7,P333952,Obv
P333952_7_0_768.jpg,41.0,378.0,129.0,405.0,1.0,7,P333952,Obv
P333952_7_0_768.jpg,122.0,364.0,185.0,407.0,552.0,7,P333952,Obv
P333952_7_0_768.jpg,197.0,357.0,271.0,399.0,561.0,7,P333952,Obv
P333952_7_0_768.jpg,35.0,402.0,97.0,451.0,110.0,7,P333952,Obv
P333952_7_0_768.jpg,87.0,400.0,154.0,455.0,590.0,7,P333952,Obv
P333952_7_0_768.jpg,150.0,401.0,240.0,442.0,726.0,7,P333952,Obv
P333952_7_0_768.jpg,237.0,390.0,300.0,430.0,24.0,7,P333952,Obv
P333952_7_0_768.jpg,296.0,388.0,344.0,426.0,1.0,7,P333952,Obv
P333952_7_0_768.jpg,32.0,448.0,94.0,494.0,498.0,7,P333952,Obv
P333952_7_0_768.jpg,90.0,445.0,158.0,488.0,561.0,7,P333952,Obv
P333952_7_0_768.jpg,147.0,438.0,199.0,482.0,380.0,7,P333952,Obv
P333952_7_0_768.jpg,196.0,434.0,282.0,478.0,635.0,7,P333952,Obv
P333952_7_0_768.jpg,280.0,416.0,347.0,468.0,127.0,7,P333952,Obv
P333952_7_0_768.jpg,118.0,482.0,183.0,512.0,737.0,7,P333952,Obv
P333952_7_0_768.jpg,165.0,473.0,251.0,512.0,348.0,7,P333952,Obv
P333952_7_0_768.jpg,233.0,466.0,294.0,507.0,24.0,7,P333952,Obv
P333952_7_0_768.jpg,278.0,458.0,342.0,509.0,89.0,7,P333952,Obv
P333952_7_0_768.jpg,331.0,455.0,404.0,508.0,381.0,7,P333952,Obv
P333952_7_0_768.jpg,111.0,250.0,185.0,291.0,635.0,7,P333952,Obv
P333952_7_0_1024.jpg,40.0,388.0,88.0,426.0,1.0,7,P333952,Obv
